am_id,amenity,hotel_id
13613,"Ironing service",2070754
13614,"Air conditioning",2070754
13615,"Room service",2070754
13616,Safe,2070754
13617,Minibar,2070754
13618,"Flatscreen TV",2070754
13619,"Non-smoking rooms",2070754
13620,Suites,2070754
13621,"Smoking rooms available",2070754
13622,"Free parking",2082372
13623,"Free High Speed Internet (WiFi)",2082372
13624,Pool,2082372
13625,"Fitness Centre with Gym / Workout Room",2082372
13626,"Free breakfast",2082372
13627,"Kids stay free",2082372
13628,"Airport transportation",2082372
13629,"Business Centre with Internet Access",2082372
13630,Parking,2082372
13631,Wifi,2082372
13632,"Rooftop pool",2082372
13633,"Bar / lounge",2082372
13634,Restaurant,2082372
13635,"Breakfast available",2082372
13636,"Breakfast buffet",2082372
13637,"Car hire",2082372
13638,"Taxi service",2082372
13639,"Conference facilities",2082372
13640,"Banquet room",2082372
13641,"Meeting rooms",2082372
13642,Spa,2082372
13643,"24-hour security",2082372
13644,"Baggage storage",2082372
13645,Concierge,2082372
13646,Newspaper,2082372
13647,"Non-smoking hotel",2082372
13648,Doorperson,2082372
13649,"24-hour front desk",2082372
13650,"Dry cleaning",2082372
13651,"Laundry service",2082372
13652,"Ironing service",2082372
13653,Shoeshine,2082372
13654,"Air conditioning",2082372
13655,"Room service",2082372
13656,Safe,2082372
13657,Minibar,2082372
13658,"Flatscreen TV",2082372
13659,"Non-smoking rooms",2082372
13660,Suites,2082372
13661,"Family rooms",2082372
13662,"Free parking",2136469
13663,"Free High Speed Internet (WiFi)",2136469
13664,Pool,2136469
13665,"Fitness Centre with Gym / Workout Room",2136469
13666,"Bar / lounge",2136469
13667,"Kids stay free",2136469
13668,Babysitting,2136469
13669,"Airport transportation",2136469
13670,"Valet parking",2136469
13671,Wifi,2136469
13672,"Paid wifi",2136469
13673,"Hot bath",2136469
13674,"Indoor pool",2136469
13675,"Outdoor pool",2136469
13676,"Fitness / spa changing rooms",2136469
13677,"Personal trainer",2136469
13678,Sauna,2136469
13679,Restaurant,2136469
13680,"Breakfast available",2136469
13681,"Breakfast buffet",2136469
13682,"Breakfast in the room",2136469
13683,"Car hire",2136469
13684,"Taxi service",2136469
13685,"Business Centre with Internet Access",2136469
13686,"Conference facilities",2136469
13687,"Banquet room",2136469
13688,"Meeting rooms",2136469
13689,Spa,2136469
13690,Massage,2136469
13691,Salon,2136469
13692,"Steam room",2136469
13693,"24-hour security",2136469
13694,"Baggage storage",2136469
13695,Concierge,2136469
13696,"Currency exchange",2136469
13697,"Gift shop",2136469
13698,Newspaper,2136469
13699,Shops,2136469
13700,"Butler service",2136469
13701,Doorperson,2136469
13702,"24-hour front desk",2136469
13703,"Express check-in / check-out",2136469
13704,"Dry cleaning",2136469
13705,"Laundry service",2136469
13706,"Ironing service",2136469
13707,Shoeshine,2136469
13708,"Allergy-free room",2136469
13709,"Air conditioning",2136469
13710,Housekeeping,2136469
13711,"Room service",2136469
13712,Safe,2136469
13713,"VIP room facilities",2136469
13714,Minibar,2136469
13715,"Flatscreen TV",2136469
13716,Iron,2136469
13717,"Non-smoking rooms",2136469
13718,Suites,2136469
13719,"Family rooms",2136469
13720,"Free High Speed Internet (WiFi)",2193653
13721,"Fitness Centre with Gym / Workout Room",2193653
13722,"Coffee shop",2193653
13723,"Foot massage",2193653
13724,"24-hour security",2193653
13725,"Baggage storage",2193653
13726,"24-hour front desk",2193653
13727,Shoeshine,2193653
13728,Wifi,2193653
13729,Restaurant,2193653
13730,"Breakfast available",2193653
13731,"Breakfast buffet",2193653
13732,"Full body massage",2193653
13733,"Hand massage",2193653
13734,"Head massage",2193653
13735,Massage,2193653
13736,"Neck massage",2193653
13737,"Currency exchange",2193653
13738,"Non-smoking hotel",2193653
13739,"Soundproof rooms",2193653
13740,"Air conditioning",2193653
13741,Housekeeping,2193653
13742,Safe,2193653
13743,"Bottled water",2193653
13744,Refrigerator,2193653
13745,"Flatscreen TV",2193653
13746,"Non-smoking rooms",2193653
13747,"Free parking",2288707
13748,"Free High Speed Internet (WiFi)",2288707
13749,Pool,2288707
13750,"Fitness Centre with Gym / Workout Room",2288707
13751,"Bar / lounge",2288707
13752,"Evening entertainment",2288707
13753,"Kids stay free",2288707
13754,"Airport transportation",2288707
13755,"Valet parking",2288707
13756,Wifi,2288707
13757,"Adult pool",2288707
13758,"Indoor pool",2288707
13759,"Outdoor pool",2288707
13760,"Fitness / spa changing rooms",2288707
13761,"Coffee shop",2288707
13762,Restaurant,2288707
13763,"Breakfast available",2288707
13764,"Breakfast buffet",2288707
13765,"Breakfast in the room",2288707
13766,"Kid-friendly buffet",2288707
13767,"Car hire",2288707
13768,"Taxi service",2288707
13769,"Conference facilities",2288707
13770,"Banquet room",2288707
13771,"Meeting rooms",2288707
13772,Spa,2288707
13773,"Body wrap",2288707
13774,"Couples massage",2288707
13775,"Facial treatments",2288707
13776,"Foot bath",2288707
13777,"Foot massage",2288707
13778,"Full body massage",2288707
13779,"Hand massage",2288707
13780,"Head massage",2288707
13781,"Makeup services",2288707
13782,Manicure,2288707
13783,Massage,2288707
13784,"Neck massage",2288707
13785,Pedicure,2288707
13786,Salon,2288707
13787,"Steam room",2288707
13788,"Waxing services",2288707
13789,"24-hour security",2288707
13790,"Baggage storage",2288707
13791,Concierge,2288707
13792,"Convenience store",2288707
13793,"Currency exchange",2288707
13794,"Gift shop",2288707
13795,Newspaper,2288707
13796,Shops,2288707
13797,Doorperson,2288707
13798,"First aid kit",2288707
13799,Umbrella,2288707
13800,"24-hour check-in",2288707
13801,"24-hour front desk",2288707
13802,"Dry cleaning",2288707
13803,"Laundry service",2288707
13804,"Ironing service",2288707
13805,Shoeshine,2288707
13806,"Allergy-free room",2288707
13807,"Blackout curtains",2288707
13808,"Air conditioning",2288707
13809,Desk,2288707
13810,"Coffee / tea maker",2288707
13811,"Cable / satellite TV",2288707
13812,"Sofa bed",2288707
13813,"Walk-in shower",2288707
13814,Bathrobes,2288707
13815,Housekeeping,2288707
13816,"Interconnected rooms available",2288707
13817,"Room service",2288707
13818,Safe,2288707
13819,"Seating area",2288707
13820,Sofa,2288707
13821,Telephone,2288707
13822,"VIP room facilities",2288707
13823,"Wardrobe / wardrobe",2288707
13824,"Bottled water",2288707
13825,"Clothes rack",2288707
13826,Iron,2288707
13827,"Wake-up service / alarm clock",2288707
13828,Minibar,2288707
13829,Refrigerator,2288707
13830,"Electric kettle",2288707
13831,"Flatscreen TV",2288707
13832,"Bath / shower",2288707
13833,"Complimentary toiletries",2288707
13834,"Hair dryer",2288707
13835,"City view",2288707
13836,"Pool view",2288707
13837,"Bridal suite",2288707
13838,"Non-smoking rooms",2288707
13839,Suites,2288707
13840,"Smoking rooms available",2288707
13841,"Free parking",2290968
13842,Wifi,2290968
13843,Pool,2290968
13844,"Fitness Centre with Gym / Workout Room",2290968
13845,"Bar / lounge",2290968
13846,"Entertainment staff",2290968
13847,"Kids stay free",2290968
13848,Babysitting,2290968
13849,"Valet parking",2290968
13850,"Paid wifi",2290968
13851,"Outdoor pool",2290968
13852,"Fitness / spa changing rooms",2290968
13853,"Coffee shop",2290968
13854,Restaurant,2290968
13855,"Breakfast available",2290968
13856,"Breakfast buffet",2290968
13857,"Airport transportation",2290968
13858,"Car hire",2290968
13859,"Taxi service",2290968
13860,"Business Centre with Internet Access",2290968
13861,"Conference facilities",2290968
13862,"Banquet room",2290968
13863,"Meeting rooms",2290968
13864,Massage,2290968
13865,"Steam room",2290968
13866,"24-hour security",2290968
13867,"Baggage storage",2290968
13868,Concierge,2290968
13869,"Currency exchange",2290968
13870,Newspaper,2290968
13871,Shops,2290968
13872,"Butler service",2290968
13873,Doorperson,2290968
13874,"24-hour check-in",2290968
13875,"24-hour front desk",2290968
13876,"Express check-in / check-out",2290968
13877,"Dry cleaning",2290968
13878,"Laundry service",2290968
13879,"Ironing service",2290968
13880,Shoeshine,2290968
13881,"Allergy-free room",2290968
13882,"Soundproof rooms",2290968
13883,Desk,2290968
13884,Housekeeping,2290968
13885,"Interconnected rooms available",2290968
13886,"Coffee / tea maker",2290968
13887,"Cable / satellite TV",2290968
13888,"Bath / shower",2290968
13889,Bathrobes,2290968
13890,"Room service",2290968
13891,Safe,2290968
13892,Sofa,2290968
13893,Telephone,2290968
13894,"VIP room facilities",2290968
13895,"Wardrobe / wardrobe",2290968
13896,"Bottled water",2290968
13897,Iron,2290968
13898,"Laptop safe",2290968
13899,"Private bathrooms",2290968
13900,"Tile / marble floor",2290968
13901,"Electric kettle",2290968
13902,"Flatscreen TV",2290968
13903,"Complimentary toiletries",2290968
13904,"Hair dryer",2290968
13905,"City view",2290968
13906,"Pool view",2290968
13907,"Non-smoking rooms",2290968
13908,Suites,2290968
13909,"Free parking",2304344
13910,"Free High Speed Internet (WiFi)",2304344
13911,Pool,2304344
13912,"Fitness Centre with Gym / Workout Room",2304344
13913,"Bar / lounge",2304344
13914,"Table tennis",2304344
13915,"Kids stay free",2304344
13916,"Airport transportation",2304344
13917,"Valet parking",2304344
13918,Wifi,2304344
13919,"Outdoor pool",2304344
13920,"Fitness / spa changing rooms",2304344
13921,"Coffee shop",2304344
13922,Restaurant,2304344
13923,"Breakfast available",2304344
13924,"Breakfast buffet",2304344
13925,"Complimentary welcome drink",2304344
13926,"Kid-friendly buffet",2304344
13927,"Kids' meals",2304344
13928,"Snack bar",2304344
13929,"Special diet menus",2304344
13930,"Wine / champagne",2304344
13931,"Car hire",2304344
13932,"Taxi service",2304344
13933,"Conference facilities",2304344
13934,"Banquet room",2304344
13935,"Meeting rooms",2304344
13936,"Couples massage",2304344
13937,"Facial treatments",2304344
13938,"Foot massage",2304344
13939,"Full body massage",2304344
13940,"Hand massage",2304344
13941,"Head massage",2304344
13942,Manicure,2304344
13943,Massage,2304344
13944,"Neck massage",2304344
13945,Pedicure,2304344
13946,"Steam room",2304344
13947,"24-hour security",2304344
13948,"Baggage storage",2304344
13949,Concierge,2304344
13950,Newspaper,2304344
13951,"Non-smoking hotel",2304344
13952,"Butler service",2304344
13953,Doorperson,2304344
13954,"First aid kit",2304344
13955,Umbrella,2304344
13956,"24-hour front desk",2304344
13957,"Express check-in / check-out",2304344
13958,"Dry cleaning",2304344
13959,"Laundry service",2304344
13960,"Ironing service",2304344
13961,Shoeshine,2304344
13962,"Allergy-free room",2304344
13963,"Blackout curtains",2304344
13964,"Air conditioning",2304344
13965,Housekeeping,2304344
13966,"Coffee / tea maker",2304344
13967,"Cable / satellite TV",2304344
13968,"Sofa bed",2304344
13969,Bidet,2304344
13970,"Soundproof rooms",2304344
13971,"Interconnected rooms available",2304344
13972,"Room service",2304344
13973,Safe,2304344
13974,"Seating area",2304344
13975,Sofa,2304344
13976,Telephone,2304344
13977,"VIP room facilities",2304344
13978,"Wardrobe / wardrobe",2304344
13979,"Bottled water",2304344
13980,"Clothes rack",2304344
13981,Iron,2304344
13982,"Laptop safe",2304344
13983,"Private bathrooms",2304344
13984,"Wake-up service / alarm clock",2304344
13985,Refrigerator,2304344
13986,"Electric kettle",2304344
13987,"Flatscreen TV",2304344
13988,"Whirlpool bathtub",2304344
13989,"Bath / shower",2304344
13990,"Complimentary toiletries",2304344
13991,"Hair dryer",2304344
13992,"City view",2304344
13993,"Landmark view",2304344
13994,"Pool view",2304344
13995,"Non-smoking rooms",2304344
13996,"Free parking",2322325
13997,"Free internet",2322325
13998,Pool,2322325
13999,"Fitness Centre with Gym / Workout Room",2322325
14000,"Free breakfast",2322325
14001,"Nightclub / DJ",2322325
14002,"Kids stay free",2322325
14003,Babysitting,2322325
14004,"Valet parking",2322325
14005,Wifi,2322325
14006,"Adult pool",2322325
14007,"Indoor pool",2322325
14008,"Outdoor pool",2322325
14009,"Fitness / spa changing rooms",2322325
14010,"Bar / lounge",2322325
14011,Restaurant,2322325
14012,"Breakfast available",2322325
14013,"Breakfast buffet",2322325
14014,"Swimup bar",2322325
14015,"Poolside bar",2322325
14016,"Rooftop bar",2322325
14017,"Airport transportation",2322325
14018,"Car hire",2322325
14019,"Taxi service",2322325
14020,"Business Centre with Internet Access",2322325
14021,"Conference facilities",2322325
14022,"Banquet room",2322325
14023,"Meeting rooms",2322325
14024,Spa,2322325
14025,Massage,2322325
14026,Salon,2322325
14027,"Steam room",2322325
14028,"Rooftop terrace",2322325
14029,"24-hour security",2322325
14030,"Baggage storage",2322325
14031,Concierge,2322325
14032,Newspaper,2322325
14033,"Butler service",2322325
14034,Doorperson,2322325
14035,"24-hour front desk",2322325
14036,"Dry cleaning",2322325
14037,"Laundry service",2322325
14038,"Ironing service",2322325
14039,Shoeshine,2322325
14040,"Allergy-free room",2322325
14041,"Air conditioning",2322325
14042,Housekeeping,2322325
14043,"Interconnected rooms available",2322325
14044,"Room service",2322325
14045,Minibar,2322325
14046,Refrigerator,2322325
14047,"Flatscreen TV",2322325
14048,Safe,2322325
14049,"Non-smoking rooms",2322325
14050,Suites,2322325
14051,"Family rooms",2322325
14052,"Smoking rooms available",2322325
14053,"Free parking",2322506
14054,"Free High Speed Internet (WiFi)",2322506
14055,Pool,2322506
14056,"Fitness Centre with Gym / Workout Room",2322506
14057,"Free breakfast",2322506
14058,"Kids stay free",2322506
14059,Babysitting,2322506
14060,"Airport transportation",2322506
14061,"Electric vehicle charging station",2322506
14062,"Valet parking",2322506
14063,Wifi,2322506
14064,"Outdoor pool",2322506
14065,"Fitness / spa changing rooms",2322506
14066,"Bar / lounge",2322506
14067,Restaurant,2322506
14068,"Breakfast available",2322506
14069,"Breakfast buffet",2322506
14070,"Breakfast in the room",2322506
14071,"Swimup bar",2322506
14072,"Poolside bar",2322506
14073,"Rooftop bar",2322506
14074,"Car hire",2322506
14075,"Taxi service",2322506
14076,"Business Centre with Internet Access",2322506
14077,"Conference facilities",2322506
14078,"Banquet room",2322506
14079,"Meeting rooms",2322506
14080,Spa,2322506
14081,Massage,2322506
14082,"Rooftop terrace",2322506
14083,"24-hour security",2322506
14084,"Baggage storage",2322506
14085,Concierge,2322506
14086,"Currency exchange",2322506
14087,Newspaper,2322506
14088,"Non-smoking hotel",2322506
14089,Doorperson,2322506
14090,"24-hour front desk",2322506
14091,"Express check-in / check-out",2322506
14092,"Dry cleaning",2322506
14093,"Laundry service",2322506
14094,"Ironing service",2322506
14095,Shoeshine,2322506
14096,"Allergy-free room",2322506
14097,"Air conditioning",2322506
14098,Housekeeping,2322506
14099,"Private balcony",2322506
14100,"Room service",2322506
14101,Minibar,2322506
14102,Refrigerator,2322506
14103,"Flatscreen TV",2322506
14104,Safe,2322506
14105,"VIP room facilities",2322506
14106,"Non-smoking rooms",2322506
14107,Suites,2322506
14108,"Family rooms",2322506
14109,"Smoking rooms available",2322506
14110,"Free parking",2355103
14111,"Free High Speed Internet (WiFi)",2355103
14112,"Fitness Centre with Gym / Workout Room",2355103
14113,"Bar / lounge",2355103
14114,"Kids stay free",2355103
14115,"Airport transportation",2355103
14116,"Conference facilities",2355103
14117,"Banquet room",2355103
14118,Wifi,2355103
14119,Restaurant,2355103
14120,"Breakfast available",2355103
14121,"Breakfast buffet",2355103
14122,"Car hire",2355103
14123,"Taxi service",2355103
14124,"Meeting rooms",2355103
14125,"24-hour security",2355103
14126,"Non-smoking hotel",2355103
14127,Doorperson,2355103
14128,"24-hour front desk",2355103
14129,"Dry cleaning",2355103
14130,"Laundry service",2355103
14131,"Ironing service",2355103
14132,"Blackout curtains",2355103
14133,"Air conditioning",2355103
14134,"Room service",2355103
14135,Safe,2355103
14136,Minibar,2355103
14137,"Flatscreen TV",2355103
14138,"Non-smoking rooms",2355103
14139,"Family rooms",2355103
14140,"Free parking",2374197
